sample_accession,run_accession,library_layout,organism,Platform,UMI,study_accession,Tissue,Covariate,Age,integration_group,TissueNote,Source,bam10x,Comment,biosample,Donor,Organ,sex,Batch,biosample_title,retina_region,strain,batch
#SRS5054176,SRR9632189,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191231,NA,Eye,NA,NA,Macular_R47_C58,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054175,SRR9632188,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191232,NA,Eye,NA,NA,Macular_R47_C4,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054174,SRR9632107,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191233,NA,Eye,NA,NA,Macular_R47_C37,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054173,SRR9632106,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191234,NA,Eye,NA,NA,Macular_R47_C2,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054171,SRR9631401,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189913,NA,Eye,NA,NA,Macular_R22_C52,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054172,SRR9631400,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189914,NA,Eye,NA,NA,Macular_R22_C49,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054170,SRR9631399,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189915,NA,Eye,NA,NA,Macular_R22_C46,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054169,SRR9631398,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189916,NA,Eye,NA,NA,Macular_R22_C40,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054168,SRR9631397,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189917,NA,Eye,NA,NA,Macular_R22_C35,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054167,SRR9631396,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189918,NA,Eye,NA,NA,Macular_R22_C32,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054166,SRR9631395,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189919,NA,Eye,NA,NA,Macular_R22_C19,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054165,SRR9631394,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12189920,NA,Eye,NA,NA,Macular_R22_C17,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5054164,SRR9630425,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189856,NA,Eye,NA,NA,Periph_Nuc_R54_C39,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054163,SRR9630424,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189857,NA,Eye,NA,NA,Periph_Nuc_R54_C22,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054162,SRR9630423,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189858,NA,Eye,NA,NA,Periph_Nuc_R53_C67,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054161,SRR9630422,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189859,NA,Eye,NA,NA,Periph_Nuc_R53_C65,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054160,SRR9630421,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189860,NA,Eye,NA,NA,Periph_Nuc_R53_C46,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054159,SRR9630420,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12190171,NA,Eye,NA,NA,Periph_Nuc_R53_C45,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054158,SRR9630419,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12190172,NA,Eye,NA,NA,Periph_Nuc_R53_C44,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054157,SRR9630418,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12190173,NA,Eye,NA,NA,Periph_Nuc_R53_C43,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5054156,SRR9629665,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189395,NA,Eye,NA,NA,Macu_Nuc_R50_C30,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054155,SRR9629664,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189396,NA,Eye,NA,NA,Macu_Nuc_R50_C26,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054154,SRR9629663,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189397,NA,Eye,NA,NA,Macu_Nuc_R50_C24,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054153,SRR9629662,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189398,NA,Eye,NA,NA,Macu_Nuc_R49_C7,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054152,SRR9629661,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189399,NA,Eye,NA,NA,Macu_Nuc_R49_C6,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054151,SRR9629660,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189400,NA,Eye,NA,NA,Macu_Nuc_R49_C55,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054150,SRR9629659,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189401,NA,Eye,NA,NA,Macu_Nuc_R49_C51,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054149,SRR9629658,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189402,NA,Eye,NA,NA,Macu_Nuc_R49_C3,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054148,SRR9628817,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188860,NA,Eye,NA,NA,Mac1cell_R58_C65,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054146,SRR9628816,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188861,NA,Eye,NA,NA,Mac1cell_R58_C49,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054147,SRR9628815,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188863,NA,Eye,NA,NA,Mac1cell_R58_C48,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054145,SRR9628814,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188864,NA,Eye,NA,NA,Mac1cell_R58_C42,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054144,SRR9628813,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188866,NA,Eye,NA,NA,Mac1cell_R58_C41,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054142,SRR9628812,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188868,NA,Eye,NA,NA,Mac1cell_R58_C28,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054143,SRR9628811,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188869,NA,Eye,NA,NA,Mac1cell_R58_C23,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054141,SRR9628810,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188870,NA,Eye,NA,NA,Mac1cell_R58_C16,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054139,SRR9633768,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187871,NA,Eye,NA,NA,Mac1cell_R17_C40,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054140,SRR9633767,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187873,NA,Eye,NA,NA,Mac1cell_R17_C3,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054138,SRR9633766,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187874,NA,Eye,NA,NA,Mac1cell_R17_C37,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054137,SRR9633765,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187711,NA,Eye,NA,NA,Mac1cell_R17_C36,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054135,SRR9633764,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187712,NA,Eye,NA,NA,Mac1cell_R17_C22,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054136,SRR9633763,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187714,NA,Eye,NA,NA,Mac1cell_R17_C19,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054134,SRR9633762,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187715,NA,Eye,NA,NA,Mac1cell_R17_C13,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054133,SRR9633761,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12187716,NA,Eye,NA,NA,Mac1cell_R16_C7,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054132,SRR9628121,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188313,NA,Eye,NA,NA,Mac1cell_R37_C70,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054131,SRR9628120,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188314,NA,Eye,NA,NA,Mac1cell_R37_C63,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054130,SRR9628119,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188315,NA,Eye,NA,NA,Mac1cell_R37_C61,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054129,SRR9628118,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188316,NA,Eye,NA,NA,Mac1cell_R37_C60,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054128,SRR9628117,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188317,NA,Eye,NA,NA,Mac1cell_R37_C59,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054127,SRR9628116,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188319,NA,Eye,NA,NA,Mac1cell_R37_C58,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054126,SRR9628115,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188320,NA,Eye,NA,NA,Mac1cell_R37_C55,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054125,SRR9628114,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188321,NA,Eye,NA,NA,Mac1cell_R37_C54,NA,NA,SRP212788_SCRBSeq_P1
#SRS5054124,SRR9633346,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201063,NA,Eye,NA,NA,Per_R65_C69,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054123,SRR9633345,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201064,NA,Eye,NA,NA,Per_R65_C66,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054122,SRR9633344,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201065,NA,Eye,NA,NA,Per_R65_C39,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054121,SRR9633343,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201066,NA,Eye,NA,NA,Per_R65_C22,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054120,SRR9633342,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201067,NA,Eye,NA,NA,Per_R65_C19,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054119,SRR9633341,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201068,NA,Eye,NA,NA,Per_R65_C17,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054118,SRR9633340,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201009,NA,Eye,NA,NA,Per_R65_C16,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054117,SRR9633339,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201010,NA,Eye,NA,NA,Per_R65_C14,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054116,SRR9632417,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201519,NA,Eye,NA,NA,Per_R23_C62,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054114,SRR9632416,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201520,NA,Eye,NA,NA,Per_R23_C41,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054115,SRR9632415,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201521,NA,Eye,NA,NA,Per_R23_C40,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054113,SRR9632414,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201522,NA,Eye,NA,NA,Per_R23_C37,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054112,SRR9632413,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201523,NA,Eye,NA,NA,Per_R23_C22,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054111,SRR9632412,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201524,NA,Eye,NA,NA,Per_R23_C13,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054110,SRR9632411,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201657,NA,Eye,NA,NA,Per_R22_C70,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054109,SRR9632410,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201658,NA,Eye,NA,NA,Per_R22_C68,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054108,SRR9631497,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200260,NA,Eye,NA,NA,Mac_R25_C30,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054107,SRR9631496,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200261,NA,Eye,NA,NA,Mac_R24_C8,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054106,SRR9631495,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200262,NA,Eye,NA,NA,Mac_R24_C58,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054105,SRR9631494,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200263,NA,Eye,NA,NA,Mac_R24_C50,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054103,SRR9631493,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200264,NA,Eye,NA,NA,Mac_R24_C49,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054104,SRR9631492,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200265,NA,Eye,NA,NA,Mac_R24_C35,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054102,SRR9631491,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200266,NA,Eye,NA,NA,Mac_R24_C32,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054099,SRR9631490,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200267,NA,Eye,NA,NA,Mac_R24_C25,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054101,SRR9630145,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199432,NA,Eye,NA,NA,sample_R46_C66,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054100,SRR9630144,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199433,NA,Eye,NA,NA,sample_R46_C63,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054098,SRR9630143,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199434,NA,Eye,NA,NA,sample_R46_C60,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054097,SRR9630142,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199435,NA,Eye,NA,NA,sample_R46_C5,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054096,SRR9630141,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199436,NA,Eye,NA,NA,sample_R46_C58,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054095,SRR9630140,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199437,NA,Eye,NA,NA,sample_R46_C57,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054094,SRR9630139,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199438,NA,Eye,NA,NA,sample_R46_C53,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054093,SRR9630138,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199439,NA,Eye,NA,NA,sample_R46_C50,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054092,SRR9629137,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199908,NA,Eye,NA,NA,sample_R25_C56,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054091,SRR9629136,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199909,NA,Eye,NA,NA,sample_R25_C52,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054090,SRR9629135,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199910,NA,Eye,NA,NA,sample_R25_C50,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054089,SRR9629134,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199911,NA,Eye,NA,NA,sample_R25_C4,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054088,SRR9629133,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199912,NA,Eye,NA,NA,sample_R25_C47,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054087,SRR9629132,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199913,NA,Eye,NA,NA,sample_R25_C41,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054086,SRR9629131,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199914,NA,Eye,NA,NA,sample_R25_C3,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054085,SRR9629130,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199915,NA,Eye,NA,NA,sample_R25_C37,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054084,SRR9628217,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196170,NA,Eye,NA,NA,Per_R54_C10,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054083,SRR9628216,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196253,NA,Eye,NA,NA,Per_R53_C9,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054082,SRR9628215,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196267,NA,Eye,NA,NA,Per_R53_C56,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054081,SRR9628214,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196191,NA,Eye,NA,NA,Per_R53_C50,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054080,SRR9628213,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196211,NA,Eye,NA,NA,Per_R53_C48,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054079,SRR9628212,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196236,NA,Eye,NA,NA,Per_R52_C57,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054077,SRR9628211,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196248,NA,Eye,NA,NA,Per_R52_C29,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054078,SRR9628210,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196279,NA,Eye,NA,NA,Per_R52_C28,NA,NA,SRP212788_SCRBSeq_P3
#SRS5054076,SRR9633832,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198717,NA,Eye,NA,NA,M_R54_C67,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054075,SRR9633831,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198719,NA,Eye,NA,NA,M_R54_C63,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054074,SRR9633830,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198720,NA,Eye,NA,NA,M_R54_C62,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054073,SRR9633829,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198721,NA,Eye,NA,NA,M_R54_C61,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054072,SRR9633828,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198722,NA,Eye,NA,NA,M_R54_C44,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054071,SRR9633827,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198718,NA,Eye,NA,NA,M_R54_C42,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054069,SRR9633826,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198723,NA,Eye,NA,NA,M_R54_C15,NA,NA,SRP212788_SCRBSeq_P2
#SRS5054070,SRR9633825,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12198724,NA,Eye,NA,NA,M_R54_C14,NA,NA,SRP212788_SCRBSeq_P2
